Latitude,Longitude,Seagr bioregion,Habitat,Genus,Year obs,biom above dm [g/m**2],biom below dm [g/m**2],biom tot dm [g/m**2],shoot dens [#/m**2],coverage [%], leaf dens [#/m**2],production above dm [g/m**2/day],production below dm [g/m**2/day],production total dm [g/m**2/day],shoot production dm [g/m**2/day],leaf production dm [g/m**2/day]
55.993,8.194,Temperate North Atlantic,Estuarine,Ruppia,1978,4.42,5.41,9.83,,,,,,,,
55.993,8.194,Temperate North Atlantic,Estuarine,Ruppia,1978,6.11,4.9,11.01,,,,,,,,
55.993,8.194,Temperate North Atlantic,Estuarine,Ruppia,1978,5.08,5.6,10.68,,,,,,,,
55.993,8.194,Temperate North Atlantic,Estuarine,Ruppia,1978,1.91,2.87,4.78,,,,,,,,
55.993,8.194,Temperate North Atlantic,Estuarine,Ruppia,1978,6.53,10.55,17.08,,,,,,,,
55.993,8.194,Temperate North Atlantic,Estuarine,Ruppia,1978,10.49,11.95,22.44,,,,,,,,
55.993,8.194,Temperate North Atlantic,Estuarine,Ruppia,1978,0.27,1.62,1.89,,,,,,,,
55.993,8.194,Temperate North Atlantic,Estuarine,Ruppia,1978,2.51,6.53,9.04,,,,,,,,
55.993,8.194,Temperate North Atlantic,Estuarine,Ruppia,1978,10.13,10.78,20.91,,,,,,,,
55.993,8.194,Temperate North Atlantic,Estuarine,Ruppia,1978,0.67,2.07,2.74,,,,,,,,
55.993,8.194,Temperate North Atlantic,Estuarine,Ruppia,1978,11.38,16.52,27.9,,,,,,,,
55.993,8.194,Temperate North Atlantic,Estuarine,Ruppia,1978,0.15,1.18,1.33,,,,,,,,
55.993,8.194,Temperate North Atlantic,Estuarine,Ruppia,1978,0.23,0.56,0.79,,,,,,,,
55.993,8.194,Temperate North Atlantic,Estuarine,Ruppia,1978,6.62,14.62,21.24,,,,,,,,
55.993,8.194,Temperate North Atlantic,Estuarine,Ruppia,1978,0.15,1.19,1.34,,,,,,,,
55.993,8.194,Temperate North Atlantic,Estuarine,Ruppia,1978,0.15,0.15,0.3,,,,,,,,
55.993,8.194,Temperate North Atlantic,Estuarine,Ruppia,1978,3.23,7.75,10.98,,,,,,,,
55.993,8.194,Temperate North Atlantic,Estuarine,Ruppia,1978,1.46,2.57,4.03,,,,,,,,
55.993,8.194,Temperate North Atlantic,Estuarine,Ruppia,1978,2.89,4.67,7.56,,,,,,,,
55.993,8.194,Temperate North Atlantic,Estuarine,Ruppia,1978,1.94,4.05,5.99,,,,,,,,
-34.059,151.099,Temperate Southern,Estuarine,Zostera,1976,64.47,,,,,,,,,,
-34.059,151.099,Temperate Southern,Estuarine,Zostera,1976,46.25,,,,,,,,,,
-34.059,151.099,Temperate Southern,Estuarine,Zostera,1977,57.52,195.14,252.66,,,,,,,,
-34.059,151.099,Temperate Southern,Estuarine,Zostera,1977,49.35,,,,,,,,,,
-34.059,151.099,Temperate Southern,Estuarine,Zostera,1977,66.52,185.27,251.79,,,,,,,,
-34.059,151.099,Temperate Southern,Estuarine,Zostera,1977,58.23,259.13,317.36,,,,,,,,
-34.059,151.099,Temperate Southern,Estuarine,Zostera,1977,23.09,159.46,182.55,,,,,,,,
-34.059,151.099,Temperate Southern,Estuarine,Zostera,1977,32.26,267,299.26,,,,,,,,
-34.059,151.099,Temperate Southern,Estuarine,Zostera,1977,47.38,184.6,231.98,,,,,,,,
-34.059,151.099,Temperate Southern,Estuarine,Zostera,1977,35.2,181.9,217.1,,,,,,,,
-34.059,151.099,Temperate Southern,Estuarine,Zostera,1977,51.86,174.71,226.57,,,,,,,,
-34.059,151.099,Temperate Southern,Estuarine,Zostera,1977,52.24,196.3,248.54,,,,,,,,
-34.059,151.099,Temperate Southern,Estuarine,Zostera,1977,61.87,,,,,,,,,,
-34.059,151.099,Temperate Southern,Estuarine,Zostera,1977,52.07,165.7,217.77,,,,,,,,
-34.059,151.099,Temperate Southern,Estuarine,Zostera,1977,70.66,,,,,,,,,,
-34.059,151.099,Temperate Southern,Estuarine,Zostera,1977,50.69,142.67,193.36,,,,,,,,
-34.059,151.099,Temperate Southern,Estuarine,Zostera,1977,68.24,156.1,224.34,,,,,,,,
-34.059,151.099,Temperate Southern,Estuarine,Zostera,1977,74.01,285.51,359.52,,,,,,,,
34.705,33.2,Mediterranean,Coastal,Posidonia,2013,,,,255.61,72,,,,,,
34.705,33.2,Mediterranean,Coastal,Posidonia,2017,,,,236.52,59,,,,,,
16.429,119.936,Tropical Indo Pacific,Coastal,Cymodocea,1991,8.4,,,33,,,,,,,
16.447,119.911,Tropical Indo Pacific,Coastal,Cymodocea,1991,1.7,,,13,,,,,,,
16.411,119.904,Tropical Indo Pacific,Coastal,Enhalus,1991,29,,,16,,,,,,,
16.429,119.936,Tropical Indo Pacific,Coastal,Enhalus,1991,4,,,2,,,,,,,
16.435,119.932,Tropical Indo Pacific,Coastal,Enhalus,1991,20,,,11,,,,,,,
16.446,119.915,Tropical Indo Pacific,Coastal,Enhalus,1991,12,,,2,,,,,,,
16.447,119.911,Tropical Indo Pacific,Coastal,Enhalus,1991,111,,,19,,,,,,,
16.411,119.904,Tropical Indo Pacific,Coastal,Halodule,1991,2.1,,,52,,,,,,,
16.429,119.936,Tropical Indo Pacific,Coastal,Halodule,1991,0.7,,,18,,,,,,,
16.435,119.932,Tropical Indo Pacific,Coastal,Halodule,1991,0.7,,,17,,,,,,,
16.446,119.915,Tropical Indo Pacific,Coastal,Halodule,1991,0.3,,,7,,,,,,,
16.447,119.911,Tropical Indo Pacific,Coastal,Halodule,1991,1.2,,,30,,,,,,,
16.435,119.932,Tropical Indo Pacific,Coastal,Syringodium,1991,0.01,,,1.2,,,,,,,
16.446,119.915,Tropical Indo Pacific,Coastal,Syringodium,1991,0.03,,,1.1,,,,,,,
16.447,119.911,Tropical Indo Pacific,Coastal,Syringodium,1991,1.5,,,59,,,,,,,
16.411,119.904,Tropical Indo Pacific,Coastal,Thalassia,1991,193,,,660,,,,,,,
16.429,119.936,Tropical Indo Pacific,Coastal,Thalassia,1991,7.5,,,30,,,,,,,
16.435,119.932,Tropical Indo Pacific,Coastal,Thalassia,1991,85,,,292,,,,,,,
16.446,119.915,Tropical Indo Pacific,Coastal,Thalassia,1991,179,,,491,,,,,,,
16.447,119.911,Tropical Indo Pacific,Coastal,Thalassia,1991,21,,,58,,,,,,,
8.022091,98.414437,Tropical Indo Pacific,Coastal,Enhalus,2014,34.65,,,,34.7,,,,,,
8.022091,98.414437,Tropical Indo Pacific,Coastal,Enhalus,2014,30.8,,,,30.8,,,,,,
8.022091,98.414437,Tropical Indo Pacific,Coastal,Enhalus,2014,25.03,,,,25,,,,,,
8.022091,98.414437,Tropical Indo Pacific,Coastal,Enhalus,2014,43.32,,,,43.5,,,,,,
8.022091,98.414437,Tropical Indo Pacific,Coastal,Enhalus,2014,43.8,,,,44,,,,,,
8.022091,98.414437,Tropical Indo Pacific,Coastal,Enhalus,2014,54.39,,,,54.4,,,,,,
8.022091,98.414437,Tropical Indo Pacific,Coastal,Halophila,2014,4.16,,,,28.9,,,,,,
8.022091,98.414437,Tropical Indo Pacific,Coastal,Halophila,2014,9.49,,,,54,,,,,,
8.022091,98.414437,Tropical Indo Pacific,Coastal,Halophila,2014,7.77,,,,58,,,,,,
8.022091,98.414437,Tropical Indo Pacific,Coastal,Halophila,2014,9.29,,,,59.2,,,,,,
8.022091,98.414437,Tropical Indo Pacific,Coastal,Halophila,2014,10.54,,,,60,,,,,,
8.022091,98.414437,Tropical Indo Pacific,Coastal,Halophila,2014,11.54,,,,61,,,,,,
8.022091,98.414437,Tropical Indo Pacific,Coastal,Halophila,2014,11.79,,,,67,,,,,,
8.022091,98.414437,Tropical Indo Pacific,Coastal,Halophila,2014,12.86,,,,63.9,,,,,,
8.022091,98.414437,Tropical Indo Pacific,Coastal,Halophila,2014,12.86,,,,62.9,,,,,,
8.022091,98.414437,Tropical Indo Pacific,Coastal,Halophila,2014,13.85,,,,62.9,,,,,,
8.022091,98.414437,Tropical Indo Pacific,Coastal,Halophila,2014,14.97,,,,68.1,,,,,,
8.022091,98.414437,Tropical Indo Pacific,Coastal,Halophila,2014,19.13,,,,70.1,,,,,,
8.022091,98.414437,Tropical Indo Pacific,Coastal,Halophila,2014,22.17,,,,72.1,,,,,,
8.022091,98.414437,Tropical Indo Pacific,Coastal,Halophila,2014,21.84,,,,78,,,,,,
8.022091,98.414437,Tropical Indo Pacific,Coastal,Halophila,2014,20.18,,,,83,,,,,,
8.022091,98.414437,Tropical Indo Pacific,Coastal,Halophila,2014,13.89,,,,83.9,,,,,,
8.022091,98.414437,Tropical Indo Pacific,Coastal,Halophila,2014,15.36,,,,78.1,,,,,,
8.022091,98.414437,Tropical Indo Pacific,Coastal,Thalassia,2014,27.52,,,,49.9,,,,,,
8.022091,98.414437,Tropical Indo Pacific,Coastal,Thalassia,2014,33.98,,,,65,,,,,,
8.022091,98.414437,Tropical Indo Pacific,Coastal,Thalassia,2014,43.77,,,,74.9,,,,,,
8.022091,98.414437,Tropical Indo Pacific,Coastal,Thalassia,2014,47.47,,,,83,,,,,,
8.022091,98.414437,Tropical Indo Pacific,Coastal,Thalassia,2014,26.04,,,,81,,,,,,
8.022091,98.414437,Tropical Indo Pacific,Coastal,Thalassia,2014,42.85,,,,90,,,,,,
8.022091,98.414437,Tropical Indo Pacific,Coastal,Thalassia,2014,57.81,,,,89,,,,,,
8.022091,98.414437,Tropical Indo Pacific,Coastal,Thalassia,2014,63.54,,,,88,,,,,,
1.409,103.991,Tropical Indo Pacific,Coastal,Halophila,2017,,,,2335.39,,,,,,,
1.409,103.991,Tropical Indo Pacific,Coastal,Halophila,2017,,,,2309.11,,,,,,,
1.409,103.991,Tropical Indo Pacific,Coastal,Halophila,2017,,,,2196.74,,,,,,,
1.409,103.991,Tropical Indo Pacific,Coastal,Halophila,2017,,,,1705.28,,,,,,,
1.409,103.991,Tropical Indo Pacific,Coastal,Halophila,2017,,,,1847.21,,,,,,,
1.409,103.991,Tropical Indo Pacific,Coastal,Halophila,2018,,,,1487.25,,,,,,,
26.151587,-97.240537,Tropical Atlantic,Coastal,Halodule,1995,45.79,142.07,187.86,5486.24,,,0.55,,,,
26.151587,-97.240537,Tropical Atlantic,Coastal,Halodule,1995,33.16,176.42,209.58,5425.08,,,0.265,,,,
26.151587,-97.240537,Tropical Atlantic,Coastal,Halodule,1995,42.63,271.91,314.54,7152.91,,,0.456,,,,
26.151587,-97.240537,Tropical Atlantic,Coastal,Halodule,1995,56.84,181.08,237.92,6785.93,,,0.434,,,,
26.151587,-97.240537,Tropical Atlantic,Coastal,Halodule,1995,31.05,137.99,169.04,5149.85,,,0.472,,,,
26.151587,-97.240537,Tropical Atlantic,Coastal,Halodule,1995,21.05,64.63,85.68,5363.91,,,0.097,,,,
26.151587,-97.240537,Tropical Atlantic,Coastal,Halodule,1996,26.84,160.7,187.54,4935.78,,,0.243,,,,
26.151587,-97.240537,Tropical Atlantic,Coastal,Halodule,1996,17.89,154.88,172.77,5562.69,,,0.161,,,,
26.151587,-97.240537,Tropical Atlantic,Coastal,Halodule,1996,20,79.18,99.18,3620.8,,,0.124,,,,
26.151587,-97.240537,Tropical Atlantic,Coastal,Halodule,1996,22.63,84.43,107.06,7076.45,,,0.165,,,,
26.151587,-97.240537,Tropical Atlantic,Coastal,Halodule,1996,36.84,84.43,121.27,9645.26,,,0.41,,,,
26.151587,-97.240537,Tropical Atlantic,Coastal,Halodule,1996,34.74,84.43,119.16,9614.68,,,0.4,,,,
26.151587,-97.240537,Tropical Atlantic,Coastal,Halodule,1996,39.47,103.06,142.53,5562.69,,,0.388,,,,
26.151587,-97.240537,Tropical Atlantic,Coastal,Halodule,1996,42.11,173.51,215.61,6082.57,,,0.257,,,,
26.151587,-97.240537,Tropical Atlantic,Coastal,Halodule,1996,52.11,181.66,233.76,6908.26,,,0.197,,,,
26.151587,-97.240537,Tropical Atlantic,Coastal,Halodule,1996,41.05,280.64,321.69,7963.3,,,0.158,,,,
26.151587,-97.240537,Tropical Atlantic,Coastal,Halodule,1996,22.11,207.28,229.38,,,,,,,,
26.151587,-97.240537,Tropical Atlantic,Coastal,Halodule,1997,14.74,154.88,169.61,4767.58,,,0.114,,,,
26.151587,-97.240537,Tropical Atlantic,Coastal,Halodule,1997,15.26,126.35,141.61,3926.61,,,0.087,,,,
36.622,-121.903,Tropical Atlantic,Coastal,Zostera,1991,38.9,17.4,56.3,,,,,,,,
36.622,-121.903,Tropical Atlantic,Coastal,Zostera,1992,21.4,8.3,29.7,,,,,,,,
36.622,-121.903,Tropical Atlantic,Coastal,Zostera,1992,31.7,9.5,41.2,,,,,,,,
9.636,-82.653,Tropical Atlantic,Coastal,Thalassia,2005,,,,1098,,,,,,,
9.636,-82.653,Tropical Atlantic,Coastal,Thalassia,2005,,,,1058,,,,,,,
9.636,-82.653,Tropical Atlantic,Coastal,Thalassia,2005,,,,1178,,,,,,,
9.636,-82.653,Tropical Atlantic,Coastal,Thalassia,2005,,,,1486,,,,,,,
9.636,-82.653,Tropical Atlantic,Coastal,Thalassia,2005,,,,1118,,,,,,,
9.636,-82.653,Tropical Atlantic,Coastal,Thalassia,2005,,,,834,,,,,,,
9.63,-82.618,Tropical Atlantic,Coastal,Thalassia,2006,561,747,1308,,,,,,,,
9.635,-82.657,Tropical Atlantic,Coastal,Thalassia,2006,498,553,1052,,,,,,,,
9.636,-82.653,Tropical Atlantic,Coastal,Thalassia,2006,942,1326,2268,,,,,,,,
9.637,-82.654,Tropical Atlantic,Coastal,Thalassia,2006,491,932,1422,,,,,,,,
9.637,-82.636,Tropical Atlantic,Coastal,Thalassia,2006,889,883,1772,,,,,,,,
9.636,-82.653,Tropical Atlantic,Coastal,Thalassia,2006,,,,1486,,,,,,,
9.636,-82.653,Tropical Atlantic,Coastal,Thalassia,2006,,,,1366,,,,,,,
9.636,-82.653,Tropical Atlantic,Coastal,Thalassia,2006,,,,1342,,,,,,,
9.636,-82.653,Tropical Atlantic,Coastal,Thalassia,2006,,,,1642,,,,,,,
9.636,-82.653,Tropical Atlantic,Coastal,Thalassia,2006,,,,1046,,,,,,,
9.636,-82.653,Tropical Atlantic,Coastal,Thalassia,2006,,,,1198,,,,,,,
9.636,-82.653,Tropical Atlantic,Coastal,Thalassia,2006,,,,1182,,,,,,,
9.636,-82.653,Tropical Atlantic,Coastal,Thalassia,2006,,,,1194,,,,,,,
-27.422955,153.430282,Tropical Indo Pacific,Coastal,Cymodocea,,,108.92,402.8,,,,,,,,
-27.422955,153.430282,Tropical Indo Pacific,Coastal,Zostera,,,18.61,116.1,,,,,,,,
-27.422955,153.430282,Tropical Indo Pacific,Coastal,Halophila,,,5.04,9.4,,,,,,,,
21.95,120.751,Tropical Indo Pacific,Coastal,Thalassia,2001,9.55,,,,,,,,,,
21.95,120.751,Tropical Indo Pacific,Coastal,Thalassia,2001,11.37,,,,,,,,,,
21.95,120.751,Tropical Indo Pacific,Coastal,Thalassia,2001,24.08,,,,,,,,,,
21.95,120.751,Tropical Indo Pacific,Coastal,Thalassia,2001,13.31,,,,,,,,,,
21.95,120.751,Tropical Indo Pacific,Coastal,Thalassia,2001,10.17,,,,,,,,,,
21.95,120.751,Tropical Indo Pacific,Coastal,Thalassia,2001,11.1,,,,,,,,,,
21.95,120.751,Tropical Indo Pacific,Coastal,Thalassia,2001,11.5,,,,,,,,,,
21.956,120.768,Tropical Indo Pacific,Coastal,Thalassia,2001,2.35,,,,,,,,,,
21.956,120.768,Tropical Indo Pacific,Coastal,Thalassia,2001,6.23,,,,,,,,,,
21.956,120.768,Tropical Indo Pacific,Coastal,Thalassia,2001,11.46,,,,,,,,,,
21.956,120.768,Tropical Indo Pacific,Coastal,Thalassia,2001,8.25,,,,,,,,,,
21.956,120.768,Tropical Indo Pacific,Coastal,Thalassia,2001,9.42,,,,,,,,,,
21.956,120.768,Tropical Indo Pacific,Coastal,Thalassia,2001,9.43,,,,,,,,,,
21.956,120.768,Tropical Indo Pacific,Coastal,Thalassia,2001,7.42,,,,,,,,,,
21.956,120.768,Tropical Indo Pacific,Coastal,Thalassia,2001,5.93,,,,,,,,,,
21.981,120.713,Tropical Indo Pacific,Coastal,Thalassia,2001,5.47,,,,,,,,,,
21.981,120.713,Tropical Indo Pacific,Coastal,Thalassia,2001,10.21,,,,,,,,,,
21.981,120.713,Tropical Indo Pacific,Coastal,Thalassia,2001,8.4,,,,,,,,,,
21.981,120.713,Tropical Indo Pacific,Coastal,Thalassia,2001,13.76,,,,,,,,,,
21.95,120.751,Tropical Indo Pacific,Coastal,Thalassia,2002,9.51,,,,,,,,,,
21.95,120.751,Tropical Indo Pacific,Coastal,Thalassia,2002,5.64,,,,,,,,,,
21.95,120.751,Tropical Indo Pacific,Coastal,Thalassia,2002,10.4,,,,,,,,,,
21.95,120.751,Tropical Indo Pacific,Coastal,Thalassia,2002,7.52,,,,,,,,,,
21.95,120.751,Tropical Indo Pacific,Coastal,Thalassia,2002,14,,,,,,,,,,
21.95,120.751,Tropical Indo Pacific,Coastal,Thalassia,2002,12.44,,,,,,,,,,
21.95,120.751,Tropical Indo Pacific,Coastal,Thalassia,2002,8.75,,,,,,,,,,
21.95,120.751,Tropical Indo Pacific,Coastal,Thalassia,2002,6.71,,,,,,,,,,
21.956,120.768,Tropical Indo Pacific,Coastal,Thalassia,2002,11.4,,,,,,,,,,
21.956,120.768,Tropical Indo Pacific,Coastal,Thalassia,2002,8.85,,,,,,,,,,
21.956,120.768,Tropical Indo Pacific,Coastal,Thalassia,2002,10.9,,,,,,,,,,
21.956,120.768,Tropical Indo Pacific,Coastal,Thalassia,2002,6.87,,,,,,,,,,
21.956,120.768,Tropical Indo Pacific,Coastal,Thalassia,2002,13.16,,,,,,,,,,
21.956,120.768,Tropical Indo Pacific,Coastal,Thalassia,2002,5.76,,,,,,,,,,
21.956,120.768,Tropical Indo Pacific,Coastal,Thalassia,2002,23.71,,,,,,,,,,
21.956,120.768,Tropical Indo Pacific,Coastal,Thalassia,2002,15.15,,,,,,,,,,
21.981,120.713,Tropical Indo Pacific,Coastal,Thalassia,2002,5.81,,,,,,,,,,
21.981,120.713,Tropical Indo Pacific,Coastal,Thalassia,2002,11.87,,,,,,,,,,
21.981,120.713,Tropical Indo Pacific,Coastal,Thalassia,2002,19.81,,,,,,,,,,
21.981,120.713,Tropical Indo Pacific,Coastal,Thalassia,2002,25.62,,,,,,,,,,
21.95,120.751,Tropical Indo Pacific,Coastal,Thalassia,2003,8.82,,,,,,,,,,
21.95,120.751,Tropical Indo Pacific,Coastal,Thalassia,2003,3.4,,,,,,,,,,
21.95,120.751,Tropical Indo Pacific,Coastal,Thalassia,2003,8.53,,,,,,,,,,
21.95,120.751,Tropical Indo Pacific,Coastal,Thalassia,2003,4.12,,,,,,,,,,
21.95,120.751,Tropical Indo Pacific,Coastal,Thalassia,2003,11.57,,,,,,,,,,
21.95,120.751,Tropical Indo Pacific,Coastal,Thalassia,2003,1,,,,,,,,,,
21.95,120.751,Tropical Indo Pacific,Coastal,Thalassia,2003,10.35,,,,,,,,,,
21.95,120.751,Tropical Indo Pacific,Coastal,Thalassia,2003,4.55,,,,,,,,,,
21.956,120.768,Tropical Indo Pacific,Coastal,Thalassia,2003,5.12,,,,,,,,,,
21.956,120.768,Tropical Indo Pacific,Coastal,Thalassia,2003,2.8,,,,,,,,,,
21.956,120.768,Tropical Indo Pacific,Coastal,Thalassia,2003,11.05,,,,,,,,,,
21.956,120.768,Tropical Indo Pacific,Coastal,Thalassia,2003,7.41,,,,,,,,,,
21.956,120.768,Tropical Indo Pacific,Coastal,Thalassia,2003,10,,,,,,,,,,
21.956,120.768,Tropical Indo Pacific,Coastal,Thalassia,2003,8.7,,,,,,,,,,
21.956,120.768,Tropical Indo Pacific,Coastal,Thalassia,2003,9.36,,,,,,,,,,
21.956,120.768,Tropical Indo Pacific,Coastal,Thalassia,2003,6.82,,,,,,,,,,
21.981,120.713,Tropical Indo Pacific,Coastal,Thalassia,2003,16.04,,,,,,,,,,
21.981,120.713,Tropical Indo Pacific,Coastal,Thalassia,2003,19.5,,,,,,,,,,
21.981,120.713,Tropical Indo Pacific,Coastal,Thalassia,2005,28.13,,,,,,,,,,
21.981,120.713,Tropical Indo Pacific,Coastal,Thalassia,2005,16.1,,,,,,,,,,
21.981,120.713,Tropical Indo Pacific,Coastal,Thalassia,2005,15.53,,,,,,,,,,
21.981,120.713,Tropical Indo Pacific,Coastal,Thalassia,2005,3.93,,,,,,,,,,
21.95,120.751,Tropical Indo Pacific,Coastal,Thalassia,2006,11.14,,,,,,,,,,
21.95,120.751,Tropical Indo Pacific,Coastal,Thalassia,2006,18.16,,,,,,,,,,
21.95,120.751,Tropical Indo Pacific,Coastal,Thalassia,2006,6.46,,,,,,,,,,
21.95,120.751,Tropical Indo Pacific,Coastal,Thalassia,2006,3.96,,,,,,,,,,
21.95,120.751,Tropical Indo Pacific,Coastal,Thalassia,2006,6.33,,,,,,,,,,
21.95,120.751,Tropical Indo Pacific,Coastal,Thalassia,2006,3.11,,,,,,,,,,
21.95,120.751,Tropical Indo Pacific,Coastal,Thalassia,2006,12.35,,,,,,,,,,
21.95,120.751,Tropical Indo Pacific,Coastal,Thalassia,2006,19.84,,,,,,,,,,
21.956,120.768,Tropical Indo Pacific,Coastal,Thalassia,2006,3,,,,,,,,,,
21.956,120.768,Tropical Indo Pacific,Coastal,Thalassia,2006,1.88,,,,,,,,,,
21.956,120.768,Tropical Indo Pacific,Coastal,Thalassia,2006,3.13,,,,,,,,,,
21.956,120.768,Tropical Indo Pacific,Coastal,Thalassia,2006,3.62,,,,,,,,,,
21.956,120.768,Tropical Indo Pacific,Coastal,Thalassia,2006,5.72,,,,,,,,,,
21.956,120.768,Tropical Indo Pacific,Coastal,Thalassia,2006,4.24,,,,,,,,,,
21.956,120.768,Tropical Indo Pacific,Coastal,Thalassia,2006,7.04,,,,,,,,,,
21.956,120.768,Tropical Indo Pacific,Coastal,Thalassia,2006,5.3,,,,,,,,,,
21.981,120.713,Tropical Indo Pacific,Coastal,Thalassia,2006,7.49,,,,,,,,,,
21.981,120.713,Tropical Indo Pacific,Coastal,Thalassia,2006,5.57,,,,,,,,,,
21.981,120.713,Tropical Indo Pacific,Coastal,Thalassia,2006,13.25,,,,,,,,,,
21.981,120.713,Tropical Indo Pacific,Coastal,Thalassia,2006,5.87,,,,,,,,,,
21.95,120.751,Tropical Indo Pacific,Coastal,Thalassia,2007,6.11,,,,,,,,,,
21.95,120.751,Tropical Indo Pacific,Coastal,Thalassia,2007,10.33,,,,,,,,,,
21.95,120.751,Tropical Indo Pacific,Coastal,Thalassia,2007,13.14,,,,,,,,,,
21.95,120.751,Tropical Indo Pacific,Coastal,Thalassia,2007,12.77,,,,,,,,,,
21.95,120.751,Tropical Indo Pacific,Coastal,Thalassia,2007,9.87,,,,,,,,,,
21.95,120.751,Tropical Indo Pacific,Coastal,Thalassia,2007,16.63,,,,,,,,,,
21.95,120.751,Tropical Indo Pacific,Coastal,Thalassia,2007,9.83,,,,,,,,,,
21.95,120.751,Tropical Indo Pacific,Coastal,Thalassia,2007,10.61,,,,,,,,,,
21.956,120.768,Tropical Indo Pacific,Coastal,Thalassia,2007,3.5,,,,,,,,,,
21.956,120.768,Tropical Indo Pacific,Coastal,Thalassia,2007,3.79,,,,,,,,,,
21.956,120.768,Tropical Indo Pacific,Coastal,Thalassia,2007,8.26,,,,,,,,,,
21.956,120.768,Tropical Indo Pacific,Coastal,Thalassia,2007,7.89,,,,,,,,,,
21.956,120.768,Tropical Indo Pacific,Coastal,Thalassia,2007,11.12,,,,,,,,,,
21.956,120.768,Tropical Indo Pacific,Coastal,Thalassia,2007,2.46,,,,,,,,,,
21.956,120.768,Tropical Indo Pacific,Coastal,Thalassia,2007,9.69,,,,,,,,,,
21.956,120.768,Tropical Indo Pacific,Coastal,Thalassia,2007,10.67,,,,,,,,,,
21.981,120.713,Tropical Indo Pacific,Coastal,Thalassia,2007,7.61,,,,,,,,,,
21.981,120.713,Tropical Indo Pacific,Coastal,Thalassia,2007,8.76,,,,,,,,,,
21.981,120.713,Tropical Indo Pacific,Coastal,Thalassia,2007,23.47,,,,,,,,,,
21.981,120.713,Tropical Indo Pacific,Coastal,Thalassia,2007,11.61,,,,,,,,,,
21.95,120.751,Tropical Indo Pacific,Coastal,Thalassia,2008,17.13,,,,,,,,,,
21.95,120.751,Tropical Indo Pacific,Coastal,Thalassia,2008,40.04,,,,,,,,,,
21.95,120.751,Tropical Indo Pacific,Coastal,Thalassia,2008,18.41,,,,,,,,,,
21.95,120.751,Tropical Indo Pacific,Coastal,Thalassia,2008,12.44,,,,,,,,,,
21.95,120.751,Tropical Indo Pacific,Coastal,Thalassia,2008,8.21,,,,,,,,,,
21.95,120.751,Tropical Indo Pacific,Coastal,Thalassia,2008,19.18,,,,,,,,,,
21.95,120.751,Tropical Indo Pacific,Coastal,Thalassia,2008,10.82,,,,,,,,,,
21.95,120.751,Tropical Indo Pacific,Coastal,Thalassia,2008,14.52,,,,,,,,,,
21.956,120.768,Tropical Indo Pacific,Coastal,Thalassia,2008,16.34,,,,,,,,,,
21.956,120.768,Tropical Indo Pacific,Coastal,Thalassia,2008,3.24,,,,,,,,,,
21.956,120.768,Tropical Indo Pacific,Coastal,Thalassia,2008,13.14,,,,,,,,,,
21.956,120.768,Tropical Indo Pacific,Coastal,Thalassia,2008,13.23,,,,,,,,,,
21.956,120.768,Tropical Indo Pacific,Coastal,Thalassia,2008,8.14,,,,,,,,,,
21.956,120.768,Tropical Indo Pacific,Coastal,Thalassia,2008,10.66,,,,,,,,,,
21.956,120.768,Tropical Indo Pacific,Coastal,Thalassia,2008,9.82,,,,,,,,,,
21.956,120.768,Tropical Indo Pacific,Coastal,Thalassia,2008,7.09,,,,,,,,,,
21.981,120.713,Tropical Indo Pacific,Coastal,Thalassia,2008,23.5,,,,,,,,,,
21.981,120.713,Tropical Indo Pacific,Coastal,Thalassia,2008,14.34,,,,,,,,,,
21.981,120.713,Tropical Indo Pacific,Coastal,Thalassia,2008,11.15,,,,,,,,,,
21.981,120.713,Tropical Indo Pacific,Coastal,Thalassia,2008,20.92,,,,,,,,,,
37.866,12.452,Mediterranean,Coastal,Posidonia,2004,,,,337.5,,,1.144,0.142,1.286,,
37.866,12.452,Mediterranean,Coastal,Posidonia,2004,,,,196.9,,,0.307,0.015,0.322,,
10.816,72.166,Tropical Indo Pacific,Coastal,Cymodocea,2006,53,,,1235,73,,,,,,
10.847,72.185,Tropical Indo Pacific,Coastal,Cymodocea,2006,50,,,1190,66,,,,,,
10.865,72.191,Tropical Indo Pacific,Coastal,Cymodocea,2006,28,,,1000,63,,,,,,
5.041667,115.116667,Tropical Indo Pacific,Estuarine,Halodule,2017,,,,1820,,,,,,,
5,115.1,Tropical Indo Pacific,Estuarine,Halodule,2017,,,,7388,,,,,,,
5,115.1,Tropical Indo Pacific,Estuarine,Halodule,2017,,,,2122,,,,,,,
4.978333,115.061667,Tropical Indo Pacific,Estuarine,Halodule,2017,,,,654,,,,,,,
4.978333,115.061667,Tropical Indo Pacific,Estuarine,Halodule,2017,,,,821,,,,,,,
4.978333,115.061667,Tropical Indo Pacific,Estuarine,Halophila,2017,,,,1099,,,,,,,
4.978333,115.061667,Tropical Indo Pacific,Estuarine,Halophila,2017,,,,2292,,,,,,,
4.978333,115.061667,Tropical Indo Pacific,Estuarine,Thalassia,2017,,,,93,,,,,,,
4.978333,115.061667,Tropical Indo Pacific,Estuarine,Thalassia,2017,,,,122,,,,,,,
